date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:24	136397/136397	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:24%20GMT	https://www-n2b.nexuswlb.com/desktop/home	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/home.html	(from )
18:47:25	30639/30639	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:24%20GMT	https://www-n2b.nexuswlb.com/mobile/home	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/mobile/home.html	(from )
18:47:25	209/209	---M-Z	200	added ('OK')	text/plain	date:Mon,%2006%20Dec%202021%2010:47:24%20GMT	https://www-n2b.nexuswlb.com/robots.txt		(from )
18:47:26	2596/2596	---M--	200	added ('OK')	image/png	etag:%226773efe1d98f68dde5d91779d516a5e6%22	https://i.imgur.com/qKje6qb.png	C:/Users/Goon/Downloads/Nexus/i.imgur.com/qKje6qb.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:26	1114/1114	---M--	200	added ('OK')	image/gif	etag:%220c3abd379a2d61:0%22	http://nx-cdn.trgwl.com/Images/icons/expand.gif?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/icons/expand3895.gif	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:26	1113/1113	---M--	200	added ('OK')	image/gif	etag:%220c3abd379a2d61:0%22	http://nx-cdn.trgwl.com/Images/icons/collapse.gif?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/icons/collapse3895.gif	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:27	1845/1845	---M--	200	added ('OK')	image/png	etag:%220c3abd379a2d61:0%22	http://nx-cdn.trgwl.com/Images/icons/play.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/icons/play3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:27	6992/6992	---M--	200	added ('OK')	image/png	etag:%220b84e5275c7d61:0%22	http://nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_444444_256x240.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_444444_256x2403895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:27	6988/6988	---M--	200	added ('OK')	image/png	etag:%220b84e5275c7d61:0%22	http://nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_555555_256x240.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_555555_256x2403895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:28	6299/6299	---M--	200	added ('OK')	image/png	etag:%220b84e5275c7d61:0%22	http://nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_ffffff_256x240.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_ffffff_256x2403895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:28	4549/4549	---M--	200	added ('OK')	image/png	etag:%220b84e5275c7d61:0%22	http://nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_777620_256x240.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_777620_256x2403895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:28	4549/4549	---M--	200	added ('OK')	image/png	etag:%220b84e5275c7d61:0%22	http://nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_cc0000_256x240.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_cc0000_256x2403895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:29	6999/6999	---M--	200	added ('OK')	image/png	etag:%220b84e5275c7d61:0%22	http://nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_777777_256x240.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/jquery-ui/ui-icons_777777_256x2403895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:30	24958/24958	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/flags.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/layout/flags3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:30	18678/18678	---M--	200	added ('OK')	image/png	etag:%227aa04bd1cb52d71:0%22	https://api2-n1b.tr8ngames.com/images/logo_c872b3c7-8e46-427b-8820-5b116e469219_1622101319603.png	C:/Users/Goon/Downloads/Nexus/api2-n1b.tr8ngames.com/images/logo_c872b3c7-8e46-427b-8820-5b116e469219_1622101319603.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:30	122068/122068	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:29%20GMT	https://www-n2b.nexuswlb.com/desktop/hot-games	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/hot-games.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:32	6704/6704	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pp.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pp3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:32	138134/138134	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:30%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/pragmatic	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/pragmatic.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:32	6954/6954	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/trg.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/trg3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:33	138203/138203	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:32%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/ion-slot	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/ion-slot.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:34	10906/10906	---M--	200	added ('OK')	image/png	etag:%2209facdeb73ad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pgs.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pgs3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:34	138213/138213	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:32%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/microgaming	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/microgaming.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:34	7002/7002	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/microgaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/microgaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:35	12895/12895	---M--	200	added ('OK')	image/png	etag:%22051047feccd61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/onepoker.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/onepoker3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:36	138203/138203	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:34%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/slot88	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/slot88.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:37	137492/137492	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:36%20GMT	https://www-n2b.nexuswlb.com/desktop/slots	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:37	12991/12991	---M--	200	added ('OK')	image/png	etag:%220afa12ccdd61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/g8poker.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/g8poker3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:37	9743/9743	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/slot88.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/slot883895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:38	138206/138206	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:37%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/pgsoft	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/pgsoft.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:39	9722/9722	---M--	200	added ('OK')	image/png	etag:%2204634bf75fad61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/live22.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/live223895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:39	6134/6134	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pgsoft.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pgsoft3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:39	20232/20232	---M--	200	added ('OK')	image/png	etag:%220b1a73bcfd1d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/balak4d.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/balak4d3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:40	138202/138202	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:39%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/joker	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/joker.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:40	8111/8111	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/joker.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/joker3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:41	138203/138203	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:40%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/amb-slot	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/amb-slot.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:42	138207/138207	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:40%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/gamatron	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/gamatron.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:42	12996/12996	---M--	200	added ('OK')	image/png	etag:%2209e685d1adfd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/amb.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/amb3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:43	138212/138212	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:41%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/spade-gaming	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/spade-gaming.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:44	11972/11972	---M--	200	added ('OK')	image/png	etag:%22071b3177cd71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/gamatron.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/gamatron3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:44	5692/5692	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/spadegaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/spadegaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:44	138210/138210	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:42%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/advantplay	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/advantplay.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:44	10556/10556	---M--	200	added ('OK')	image/png	etag:%22064d35ab160d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/advantplay.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/advantplay3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:45	138194/138194	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:44%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/jdb	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/jdb.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:46	138206/138206	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:44%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/playtech	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/playtech.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:46	13405/13405	---M--	200	added ('OK')	image/png	etag:%2201ae3976040d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/jdb.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/jdb3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:46	7585/7585	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/playtech.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/playtech3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:47	138208/138208	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:46%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/habanero	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/habanero.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:47	6814/6814	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/habanero.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/habanero3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:48	138195/138195	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:47%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/cq9	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/cq9.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:48	4841/4841	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbocq9.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbocq93895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:49	10166/10166	---M--	200	added ('OK')	image/png	etag:%220b0de641d3d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/yggdrasil.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/yggdrasil3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:49	138209/138209	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:48%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/playngo	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/playngo.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:49	6556/6556	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/playngo.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/playngo3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:50	138208/138208	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:49%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/onetouch	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/onetouch.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:50	5850/5850	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/onetouch.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/onetouch3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:51	6397/6397	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sborealtimegaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sborealtimegaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:51	4579/4579	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sboflowgaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sboflowgaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:52	138214/138214	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:50%20GMT	https://www-n2b.nexuswlb.com/desktop/slots/iconic-gaming	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/slots/iconic-gaming.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:52	11890/11890	---M--	200	added ('OK')	image/png	etag:%22083dd54b160d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/iconicgaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/iconicgaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:52	123933/123933	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:51%20GMT	https://www-n2b.nexuswlb.com/desktop/casino	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/casino.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:53	116648/116648	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:52%20GMT	https://www-n2b.nexuswlb.com/desktop/casino/evo-gaming	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/casino/evo-gaming.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:53	8278/8278	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/evogaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/evogaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:53	8587/8587	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/prettygaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/prettygaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:54	9041/9041	---M--	200	added ('OK')	image/png	etag:%220706ebb33b3d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pplivecasino.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pplivecasino3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:55	9159/9159	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/ag.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/ag3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:55	7888/7888	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbocasino.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbocasino3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:55	6602/6602	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbosexybaccarat.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbosexybaccarat3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:57	120229/120229	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2010:47:56%20GMT	https://www-n2b.nexuswlb.com/desktop/sport	C:/Users/Goon/Downloads/Nexus/www-n2b.nexuswlb.com/desktop/sport.html	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:57	19550/19550	---M--	200	added ('OK')	image/png	etag:%220c56df87aa3d71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sv388.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sv3883895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:57	9699/9699	---M--	200	added ('OK')	image/png	etag:%22088b2286fd2d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/dreamgaming.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/dreamgaming3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:57	10858/10858	---M--	200	added ('OK')	image/png	etag:%220207a2ea4d8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/allbet.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/allbet3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:58	12114/12114	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbo.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbo3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:47:59	18808/18808	---M--	200	added ('OK')	image/png	etag:%22028b0a0a6cad71:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pinnacle.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/pinnacle3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:48:00	10944/10944	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/ibcsports.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/ibcsports3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
18:48:02	9644/9644	---M--	200	added ('OK')	image/png	etag:%220ce75e4e5c8d61:0%22	http://nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbovirtualgames.png?v=20211105	C:/Users/Goon/Downloads/Nexus/nx-cdn.trgwl.com/Images/nexus-beta/dark-gold/desktop/providers/shortcuts/sbovirtualgames3895.png	(from https://www-n2b.nexuswlb.com/desktop/home)
